borrowerstate,adoption_rate_x,businesstype,adoption_rate_y
ID,0.19736924391820057,Tenant in Common,0.2523961661341853
ID,0.19736924391820057,Trust,0.24376470588235294
ID,0.19736924391820057,Housing Co-op,0.3089622641509434
ID,0.19736924391820057,Rollover as Business Start-Ups (ROB,0.21621621621621623
ID,0.19736924391820057,Tribal Concerns,0.1774193548387097
IL,0.25026113289376684,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
IL,0.25026113289376684,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
IL,0.25026113289376684,501(c)3 ¿ Non Profit,0.23292788047121923
IL,0.25026113289376684,501(c)6 ¿ Non Profit Membership,0.2139049311417148
IL,0.25026113289376684,Cooperative,0.25168035847647496
IL,0.25026113289376684,Corporation,0.24123045440235072
IL,0.25026113289376684,Employee Stock Ownership Plan(ESOP),0.19264069264069264
IL,0.25026113289376684,Independent Contractors,0.2340584714548803
IL,0.25026113289376684,Joint Venture,0.21835231078365708
IL,0.25026113289376684,Limited  Liability Company(LLC),0.21897257916502458
IL,0.25026113289376684,Limited Liability Partnership,0.22885657379050392
IL,0.25026113289376684,Non-Profit Childcare Center,0.22110888443553775
IL,0.25026113289376684,Non-Profit Organization,0.2231429630239644
IL,0.25026113289376684,Partnership,0.22952539899863086
IL,0.25026113289376684,Professional Association,0.22719674174037263
IL,0.25026113289376684,Qualified Joint-Venture (spouses),0.21711711711711712
IL,0.25026113289376684,Self-Employed Individuals,0.22844767536136557
IL,0.25026113289376684,Single Member LLC,0.21448708023546253
IL,0.25026113289376684,Sole Proprietorship,0.22882533058053223
IL,0.25026113289376684,Subchapter S Corporation,0.23394023148945217
IL,0.25026113289376684,Tenant in Common,0.2523961661341853
IL,0.25026113289376684,Trust,0.24376470588235294
IL,0.25026113289376684,Housing Co-op,0.3089622641509434
IL,0.25026113289376684,Rollover as Business Start-Ups (ROB,0.21621621621621623
IL,0.25026113289376684,Tribal Concerns,0.1774193548387097
IN,0.20187300595045027,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
IN,0.20187300595045027,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
IN,0.20187300595045027,501(c)3 ¿ Non Profit,0.23292788047121923
IN,0.20187300595045027,501(c)6 ¿ Non Profit Membership,0.2139049311417148
IN,0.20187300595045027,Cooperative,0.25168035847647496
IN,0.20187300595045027,Corporation,0.24123045440235072
IN,0.20187300595045027,Employee Stock Ownership Plan(ESOP),0.19264069264069264
IN,0.20187300595045027,Independent Contractors,0.2340584714548803
IN,0.20187300595045027,Joint Venture,0.21835231078365708
IN,0.20187300595045027,Limited  Liability Company(LLC),0.21897257916502458
IN,0.20187300595045027,Limited Liability Partnership,0.22885657379050392
IN,0.20187300595045027,Non-Profit Childcare Center,0.22110888443553775
IN,0.20187300595045027,Non-Profit Organization,0.2231429630239644
IN,0.20187300595045027,Partnership,0.22952539899863086
IN,0.20187300595045027,Professional Association,0.22719674174037263
IN,0.20187300595045027,Qualified Joint-Venture (spouses),0.21711711711711712
IN,0.20187300595045027,Self-Employed Individuals,0.22844767536136557
IN,0.20187300595045027,Single Member LLC,0.21448708023546253
IN,0.20187300595045027,Sole Proprietorship,0.22882533058053223
IN,0.20187300595045027,Subchapter S Corporation,0.23394023148945217
IN,0.20187300595045027,Tenant in Common,0.2523961661341853
IN,0.20187300595045027,Trust,0.24376470588235294
IN,0.20187300595045027,Housing Co-op,0.3089622641509434
IN,0.20187300595045027,Rollover as Business Start-Ups (ROB,0.21621621621621623
IN,0.20187300595045027,Tribal Concerns,0.1774193548387097
KS,0.19971742091592848,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
KS,0.19971742091592848,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
KS,0.19971742091592848,501(c)3 ¿ Non Profit,0.23292788047121923
KS,0.19971742091592848,501(c)6 ¿ Non Profit Membership,0.2139049311417148
KS,0.19971742091592848,Cooperative,0.25168035847647496
KS,0.19971742091592848,Corporation,0.24123045440235072
KS,0.19971742091592848,Employee Stock Ownership Plan(ESOP),0.19264069264069264
KS,0.19971742091592848,Independent Contractors,0.2340584714548803
KS,0.19971742091592848,Joint Venture,0.21835231078365708
KS,0.19971742091592848,Limited  Liability Company(LLC),0.21897257916502458
KS,0.19971742091592848,Limited Liability Partnership,0.22885657379050392
KS,0.19971742091592848,Non-Profit Childcare Center,0.22110888443553775
KS,0.19971742091592848,Non-Profit Organization,0.2231429630239644
KS,0.19971742091592848,Partnership,0.22952539899863086
KS,0.19971742091592848,Professional Association,0.22719674174037263
KS,0.19971742091592848,Qualified Joint-Venture (spouses),0.21711711711711712
KS,0.19971742091592848,Self-Employed Individuals,0.22844767536136557
KS,0.19971742091592848,Single Member LLC,0.21448708023546253
KS,0.19971742091592848,Sole Proprietorship,0.22882533058053223
KS,0.19971742091592848,Subchapter S Corporation,0.23394023148945217
KS,0.19971742091592848,Tenant in Common,0.2523961661341853
KS,0.19971742091592848,Trust,0.24376470588235294
KS,0.19971742091592848,Housing Co-op,0.3089622641509434
KS,0.19971742091592848,Rollover as Business Start-Ups (ROB,0.21621621621621623
KS,0.19971742091592848,Tribal Concerns,0.1774193548387097
KY,0.17419268278366162,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
KY,0.17419268278366162,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
KY,0.17419268278366162,501(c)3 ¿ Non Profit,0.23292788047121923
KY,0.17419268278366162,501(c)6 ¿ Non Profit Membership,0.2139049311417148
KY,0.17419268278366162,Cooperative,0.25168035847647496
KY,0.17419268278366162,Corporation,0.24123045440235072
KY,0.17419268278366162,Employee Stock Ownership Plan(ESOP),0.19264069264069264
KY,0.17419268278366162,Independent Contractors,0.2340584714548803
KY,0.17419268278366162,Joint Venture,0.21835231078365708
KY,0.17419268278366162,Limited  Liability Company(LLC),0.21897257916502458
KY,0.17419268278366162,Limited Liability Partnership,0.22885657379050392
KY,0.17419268278366162,Non-Profit Childcare Center,0.22110888443553775
KY,0.17419268278366162,Non-Profit Organization,0.2231429630239644
KY,0.17419268278366162,Partnership,0.22952539899863086
KY,0.17419268278366162,Professional Association,0.22719674174037263
KY,0.17419268278366162,Qualified Joint-Venture (spouses),0.21711711711711712
KY,0.17419268278366162,Self-Employed Individuals,0.22844767536136557
KY,0.17419268278366162,Single Member LLC,0.21448708023546253
KY,0.17419268278366162,Sole Proprietorship,0.22882533058053223
KY,0.17419268278366162,Subchapter S Corporation,0.23394023148945217
KY,0.17419268278366162,Tenant in Common,0.2523961661341853
KY,0.17419268278366162,Trust,0.24376470588235294
KY,0.17419268278366162,Housing Co-op,0.3089622641509434
KY,0.17419268278366162,Rollover as Business Start-Ups (ROB,0.21621621621621623
KY,0.17419268278366162,Tribal Concerns,0.1774193548387097
LA,0.2009467409131532,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
LA,0.2009467409131532,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
LA,0.2009467409131532,501(c)3 ¿ Non Profit,0.23292788047121923
LA,0.2009467409131532,501(c)6 ¿ Non Profit Membership,0.2139049311417148
LA,0.2009467409131532,Cooperative,0.25168035847647496
LA,0.2009467409131532,Corporation,0.24123045440235072
LA,0.2009467409131532,Employee Stock Ownership Plan(ESOP),0.19264069264069264
LA,0.2009467409131532,Independent Contractors,0.2340584714548803
LA,0.2009467409131532,Joint Venture,0.21835231078365708
LA,0.2009467409131532,Limited  Liability Company(LLC),0.21897257916502458
LA,0.2009467409131532,Limited Liability Partnership,0.22885657379050392
LA,0.2009467409131532,Non-Profit Childcare Center,0.22110888443553775
LA,0.2009467409131532,Non-Profit Organization,0.2231429630239644
LA,0.2009467409131532,Partnership,0.22952539899863086
LA,0.2009467409131532,Professional Association,0.22719674174037263
LA,0.2009467409131532,Qualified Joint-Venture (spouses),0.21711711711711712
LA,0.2009467409131532,Self-Employed Individuals,0.22844767536136557
LA,0.2009467409131532,Single Member LLC,0.21448708023546253
LA,0.2009467409131532,Sole Proprietorship,0.22882533058053223
LA,0.2009467409131532,Subchapter S Corporation,0.23394023148945217
LA,0.2009467409131532,Tenant in Common,0.2523961661341853
LA,0.2009467409131532,Trust,0.24376470588235294
LA,0.2009467409131532,Housing Co-op,0.3089622641509434
LA,0.2009467409131532,Rollover as Business Start-Ups (ROB,0.21621621621621623
LA,0.2009467409131532,Tribal Concerns,0.1774193548387097
MA,0.30953322055157656,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
MA,0.30953322055157656,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
MA,0.30953322055157656,501(c)3 ¿ Non Profit,0.23292788047121923
MA,0.30953322055157656,501(c)6 ¿ Non Profit Membership,0.2139049311417148
MA,0.30953322055157656,Cooperative,0.25168035847647496
MA,0.30953322055157656,Corporation,0.24123045440235072
MA,0.30953322055157656,Employee Stock Ownership Plan(ESOP),0.19264069264069264
MA,0.30953322055157656,Independent Contractors,0.2340584714548803
MA,0.30953322055157656,Joint Venture,0.21835231078365708
MA,0.30953322055157656,Limited  Liability Company(LLC),0.21897257916502458
MA,0.30953322055157656,Limited Liability Partnership,0.22885657379050392
MA,0.30953322055157656,Non-Profit Childcare Center,0.22110888443553775
MA,0.30953322055157656,Non-Profit Organization,0.2231429630239644
MA,0.30953322055157656,Partnership,0.22952539899863086
MA,0.30953322055157656,Professional Association,0.22719674174037263
MA,0.30953322055157656,Qualified Joint-Venture (spouses),0.21711711711711712
MA,0.30953322055157656,Self-Employed Individuals,0.22844767536136557
MA,0.30953322055157656,Single Member LLC,0.21448708023546253
MA,0.30953322055157656,Sole Proprietorship,0.22882533058053223
MA,0.30953322055157656,Subchapter S Corporation,0.23394023148945217
MA,0.30953322055157656,Tenant in Common,0.2523961661341853
MA,0.30953322055157656,Trust,0.24376470588235294
MA,0.30953322055157656,Housing Co-op,0.3089622641509434
MA,0.30953322055157656,Rollover as Business Start-Ups (ROB,0.21621621621621623
MA,0.30953322055157656,Tribal Concerns,0.1774193548387097
MD,0.19999650640783032,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
MD,0.19999650640783032,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
MD,0.19999650640783032,501(c)3 ¿ Non Profit,0.23292788047121923
MD,0.19999650640783032,501(c)6 ¿ Non Profit Membership,0.2139049311417148
MD,0.19999650640783032,Cooperative,0.25168035847647496
MD,0.19999650640783032,Corporation,0.24123045440235072
MD,0.19999650640783032,Employee Stock Ownership Plan(ESOP),0.19264069264069264
MD,0.19999650640783032,Independent Contractors,0.2340584714548803
MD,0.19999650640783032,Joint Venture,0.21835231078365708
MD,0.19999650640783032,Limited  Liability Company(LLC),0.21897257916502458
MD,0.19999650640783032,Limited Liability Partnership,0.22885657379050392
MD,0.19999650640783032,Non-Profit Childcare Center,0.22110888443553775
MD,0.19999650640783032,Non-Profit Organization,0.2231429630239644
MD,0.19999650640783032,Partnership,0.22952539899863086
MD,0.19999650640783032,Professional Association,0.22719674174037263
MD,0.19999650640783032,Qualified Joint-Venture (spouses),0.21711711711711712
MD,0.19999650640783032,Self-Employed Individuals,0.22844767536136557
MD,0.19999650640783032,Single Member LLC,0.21448708023546253
MD,0.19999650640783032,Sole Proprietorship,0.22882533058053223
MD,0.19999650640783032,Subchapter S Corporation,0.23394023148945217
MD,0.19999650640783032,Tenant in Common,0.2523961661341853
MD,0.19999650640783032,Trust,0.24376470588235294
MD,0.19999650640783032,Housing Co-op,0.3089622641509434
MD,0.19999650640783032,Rollover as Business Start-Ups (ROB,0.21621621621621623
MD,0.19999650640783032,Tribal Concerns,0.1774193548387097
ME,0.20045347276849754,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
ME,0.20045347276849754,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
ME,0.20045347276849754,501(c)3 ¿ Non Profit,0.23292788047121923
ME,0.20045347276849754,501(c)6 ¿ Non Profit Membership,0.2139049311417148
ME,0.20045347276849754,Cooperative,0.25168035847647496
ME,0.20045347276849754,Corporation,0.24123045440235072
ME,0.20045347276849754,Employee Stock Ownership Plan(ESOP),0.19264069264069264
ME,0.20045347276849754,Independent Contractors,0.2340584714548803
ME,0.20045347276849754,Joint Venture,0.21835231078365708
ME,0.20045347276849754,Limited  Liability Company(LLC),0.21897257916502458
ME,0.20045347276849754,Limited Liability Partnership,0.22885657379050392
ME,0.20045347276849754,Non-Profit Childcare Center,0.22110888443553775
ME,0.20045347276849754,Non-Profit Organization,0.2231429630239644
ME,0.20045347276849754,Partnership,0.22952539899863086
ME,0.20045347276849754,Professional Association,0.22719674174037263
ME,0.20045347276849754,Qualified Joint-Venture (spouses),0.21711711711711712
ME,0.20045347276849754,Self-Employed Individuals,0.22844767536136557
ME,0.20045347276849754,Single Member LLC,0.21448708023546253
ME,0.20045347276849754,Sole Proprietorship,0.22882533058053223
ME,0.20045347276849754,Subchapter S Corporation,0.23394023148945217
ME,0.20045347276849754,Tenant in Common,0.2523961661341853
ME,0.20045347276849754,Trust,0.24376470588235294
ME,0.20045347276849754,Housing Co-op,0.3089622641509434
ME,0.20045347276849754,Rollover as Business Start-Ups (ROB,0.21621621621621623
ME,0.20045347276849754,Tribal Concerns,0.1774193548387097
MI,0.1986657802434607,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
MI,0.1986657802434607,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
MI,0.1986657802434607,501(c)3 ¿ Non Profit,0.23292788047121923
MI,0.1986657802434607,501(c)6 ¿ Non Profit Membership,0.2139049311417148
MI,0.1986657802434607,Cooperative,0.25168035847647496
MI,0.1986657802434607,Corporation,0.24123045440235072
MI,0.1986657802434607,Employee Stock Ownership Plan(ESOP),0.19264069264069264
MI,0.1986657802434607,Independent Contractors,0.2340584714548803
MI,0.1986657802434607,Joint Venture,0.21835231078365708
MI,0.1986657802434607,Limited  Liability Company(LLC),0.21897257916502458
MI,0.1986657802434607,Limited Liability Partnership,0.22885657379050392
MI,0.1986657802434607,Non-Profit Childcare Center,0.22110888443553775
MI,0.1986657802434607,Non-Profit Organization,0.2231429630239644
MI,0.1986657802434607,Partnership,0.22952539899863086
MI,0.1986657802434607,Professional Association,0.22719674174037263
MI,0.1986657802434607,Qualified Joint-Venture (spouses),0.21711711711711712
MI,0.1986657802434607,Self-Employed Individuals,0.22844767536136557
MI,0.1986657802434607,Single Member LLC,0.21448708023546253
MI,0.1986657802434607,Sole Proprietorship,0.22882533058053223
MI,0.1986657802434607,Subchapter S Corporation,0.23394023148945217
MI,0.1986657802434607,Tenant in Common,0.2523961661341853
MI,0.1986657802434607,Trust,0.24376470588235294
MI,0.1986657802434607,Housing Co-op,0.3089622641509434
MI,0.1986657802434607,Rollover as Business Start-Ups (ROB,0.21621621621621623
MI,0.1986657802434607,Tribal Concerns,0.1774193548387097
MN,0.19957788055186768,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
MN,0.19957788055186768,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
MN,0.19957788055186768,501(c)3 ¿ Non Profit,0.23292788047121923
MN,0.19957788055186768,501(c)6 ¿ Non Profit Membership,0.2139049311417148
MN,0.19957788055186768,Cooperative,0.25168035847647496
MN,0.19957788055186768,Corporation,0.24123045440235072
MN,0.19957788055186768,Employee Stock Ownership Plan(ESOP),0.19264069264069264
MN,0.19957788055186768,Independent Contractors,0.2340584714548803
MN,0.19957788055186768,Joint Venture,0.21835231078365708
MN,0.19957788055186768,Limited  Liability Company(LLC),0.21897257916502458
MN,0.19957788055186768,Limited Liability Partnership,0.22885657379050392
MN,0.19957788055186768,Non-Profit Childcare Center,0.22110888443553775
MN,0.19957788055186768,Non-Profit Organization,0.2231429630239644
MN,0.19957788055186768,Partnership,0.22952539899863086
MN,0.19957788055186768,Professional Association,0.22719674174037263
MN,0.19957788055186768,Qualified Joint-Venture (spouses),0.21711711711711712
MN,0.19957788055186768,Self-Employed Individuals,0.22844767536136557
MN,0.19957788055186768,Single Member LLC,0.21448708023546253
MN,0.19957788055186768,Sole Proprietorship,0.22882533058053223
MN,0.19957788055186768,Subchapter S Corporation,0.23394023148945217
MN,0.19957788055186768,Tenant in Common,0.2523961661341853
MN,0.19957788055186768,Trust,0.24376470588235294
MN,0.19957788055186768,Housing Co-op,0.3089622641509434
MN,0.19957788055186768,Rollover as Business Start-Ups (ROB,0.21621621621621623
MN,0.19957788055186768,Tribal Concerns,0.1774193548387097
MO,0.19965680598928903,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
MO,0.19965680598928903,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
MO,0.19965680598928903,501(c)3 ¿ Non Profit,0.23292788047121923
MO,0.19965680598928903,501(c)6 ¿ Non Profit Membership,0.2139049311417148
MO,0.19965680598928903,Cooperative,0.25168035847647496
MO,0.19965680598928903,Corporation,0.24123045440235072
MO,0.19965680598928903,Employee Stock Ownership Plan(ESOP),0.19264069264069264
MO,0.19965680598928903,Independent Contractors,0.2340584714548803
MO,0.19965680598928903,Joint Venture,0.21835231078365708
MO,0.19965680598928903,Limited  Liability Company(LLC),0.21897257916502458
MO,0.19965680598928903,Limited Liability Partnership,0.22885657379050392
MO,0.19965680598928903,Non-Profit Childcare Center,0.22110888443553775
MO,0.19965680598928903,Non-Profit Organization,0.2231429630239644
MO,0.19965680598928903,Partnership,0.22952539899863086
MO,0.19965680598928903,Professional Association,0.22719674174037263
MO,0.19965680598928903,Qualified Joint-Venture (spouses),0.21711711711711712
MO,0.19965680598928903,Self-Employed Individuals,0.22844767536136557
MO,0.19965680598928903,Single Member LLC,0.21448708023546253
MO,0.19965680598928903,Sole Proprietorship,0.22882533058053223
MO,0.19965680598928903,Subchapter S Corporation,0.23394023148945217
MO,0.19965680598928903,Tenant in Common,0.2523961661341853
MO,0.19965680598928903,Trust,0.24376470588235294
MO,0.19965680598928903,Housing Co-op,0.3089622641509434
MO,0.19965680598928903,Rollover as Business Start-Ups (ROB,0.21621621621621623
MO,0.19965680598928903,Tribal Concerns,0.1774193548387097
MP,0.2054958183990442,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
MP,0.2054958183990442,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
MP,0.2054958183990442,501(c)3 ¿ Non Profit,0.23292788047121923
MP,0.2054958183990442,501(c)6 ¿ Non Profit Membership,0.2139049311417148
MP,0.2054958183990442,Cooperative,0.25168035847647496
MP,0.2054958183990442,Corporation,0.24123045440235072
MP,0.2054958183990442,Employee Stock Ownership Plan(ESOP),0.19264069264069264
MP,0.2054958183990442,Independent Contractors,0.2340584714548803
MP,0.2054958183990442,Joint Venture,0.21835231078365708
MP,0.2054958183990442,Limited  Liability Company(LLC),0.21897257916502458
MP,0.2054958183990442,Limited Liability Partnership,0.22885657379050392
MP,0.2054958183990442,Non-Profit Childcare Center,0.22110888443553775
MP,0.2054958183990442,Non-Profit Organization,0.2231429630239644
MP,0.2054958183990442,Partnership,0.22952539899863086
MP,0.2054958183990442,Professional Association,0.22719674174037263
MP,0.2054958183990442,Qualified Joint-Venture (spouses),0.21711711711711712
MP,0.2054958183990442,Self-Employed Individuals,0.22844767536136557
MP,0.2054958183990442,Single Member LLC,0.21448708023546253
MP,0.2054958183990442,Sole Proprietorship,0.22882533058053223
MP,0.2054958183990442,Subchapter S Corporation,0.23394023148945217
MP,0.2054958183990442,Tenant in Common,0.2523961661341853
MP,0.2054958183990442,Trust,0.24376470588235294
MP,0.2054958183990442,Housing Co-op,0.3089622641509434
MP,0.2054958183990442,Rollover as Business Start-Ups (ROB,0.21621621621621623
MP,0.2054958183990442,Tribal Concerns,0.1774193548387097
MS,0.20067725186244262,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
MS,0.20067725186244262,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
MS,0.20067725186244262,501(c)3 ¿ Non Profit,0.23292788047121923
MS,0.20067725186244262,501(c)6 ¿ Non Profit Membership,0.2139049311417148
MS,0.20067725186244262,Cooperative,0.25168035847647496
MS,0.20067725186244262,Corporation,0.24123045440235072
MS,0.20067725186244262,Employee Stock Ownership Plan(ESOP),0.19264069264069264
MS,0.20067725186244262,Independent Contractors,0.2340584714548803
MS,0.20067725186244262,Joint Venture,0.21835231078365708
MS,0.20067725186244262,Limited  Liability Company(LLC),0.21897257916502458
MS,0.20067725186244262,Limited Liability Partnership,0.22885657379050392
MS,0.20067725186244262,Non-Profit Childcare Center,0.22110888443553775
MS,0.20067725186244262,Non-Profit Organization,0.2231429630239644
MS,0.20067725186244262,Partnership,0.22952539899863086
MS,0.20067725186244262,Professional Association,0.22719674174037263
MS,0.20067725186244262,Qualified Joint-Venture (spouses),0.21711711711711712
MS,0.20067725186244262,Self-Employed Individuals,0.22844767536136557
MS,0.20067725186244262,Single Member LLC,0.21448708023546253
MS,0.20067725186244262,Sole Proprietorship,0.22882533058053223
MS,0.20067725186244262,Subchapter S Corporation,0.23394023148945217
MS,0.20067725186244262,Tenant in Common,0.2523961661341853
MS,0.20067725186244262,Trust,0.24376470588235294
MS,0.20067725186244262,Housing Co-op,0.3089622641509434
MS,0.20067725186244262,Rollover as Business Start-Ups (ROB,0.21621621621621623
MS,0.20067725186244262,Tribal Concerns,0.1774193548387097
MT,0.2034288056099449,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
MT,0.2034288056099449,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
MT,0.2034288056099449,501(c)3 ¿ Non Profit,0.23292788047121923
MT,0.2034288056099449,501(c)6 ¿ Non Profit Membership,0.2139049311417148
MT,0.2034288056099449,Cooperative,0.25168035847647496
MT,0.2034288056099449,Corporation,0.24123045440235072
MT,0.2034288056099449,Employee Stock Ownership Plan(ESOP),0.19264069264069264
MT,0.2034288056099449,Independent Contractors,0.2340584714548803
MT,0.2034288056099449,Joint Venture,0.21835231078365708
MT,0.2034288056099449,Limited  Liability Company(LLC),0.21897257916502458
MT,0.2034288056099449,Limited Liability Partnership,0.22885657379050392
MT,0.2034288056099449,Non-Profit Childcare Center,0.22110888443553775
MT,0.2034288056099449,Non-Profit Organization,0.2231429630239644
MT,0.2034288056099449,Partnership,0.22952539899863086
MT,0.2034288056099449,Professional Association,0.22719674174037263
MT,0.2034288056099449,Qualified Joint-Venture (spouses),0.21711711711711712
MT,0.2034288056099449,Self-Employed Individuals,0.22844767536136557
MT,0.2034288056099449,Single Member LLC,0.21448708023546253
MT,0.2034288056099449,Sole Proprietorship,0.22882533058053223
MT,0.2034288056099449,Subchapter S Corporation,0.23394023148945217
MT,0.2034288056099449,Tenant in Common,0.2523961661341853
MT,0.2034288056099449,Trust,0.24376470588235294
MT,0.2034288056099449,Housing Co-op,0.3089622641509434
MT,0.2034288056099449,Rollover as Business Start-Ups (ROB,0.21621621621621623
MT,0.2034288056099449,Tribal Concerns,0.1774193548387097
NC,0.19930133593038765,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
NC,0.19930133593038765,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
NC,0.19930133593038765,501(c)3 ¿ Non Profit,0.23292788047121923
NC,0.19930133593038765,501(c)6 ¿ Non Profit Membership,0.2139049311417148
NC,0.19930133593038765,Cooperative,0.25168035847647496
NC,0.19930133593038765,Corporation,0.24123045440235072
NC,0.19930133593038765,Employee Stock Ownership Plan(ESOP),0.19264069264069264
NC,0.19930133593038765,Independent Contractors,0.2340584714548803
NC,0.19930133593038765,Joint Venture,0.21835231078365708
NC,0.19930133593038765,Limited  Liability Company(LLC),0.21897257916502458
NC,0.19930133593038765,Limited Liability Partnership,0.22885657379050392
NC,0.19930133593038765,Non-Profit Childcare Center,0.22110888443553775
NC,0.19930133593038765,Non-Profit Organization,0.2231429630239644
NC,0.19930133593038765,Partnership,0.22952539899863086
NC,0.19930133593038765,Professional Association,0.22719674174037263
NC,0.19930133593038765,Qualified Joint-Venture (spouses),0.21711711711711712
NC,0.19930133593038765,Self-Employed Individuals,0.22844767536136557
NC,0.19930133593038765,Single Member LLC,0.21448708023546253
NC,0.19930133593038765,Sole Proprietorship,0.22882533058053223
NC,0.19930133593038765,Subchapter S Corporation,0.23394023148945217
NC,0.19930133593038765,Tenant in Common,0.2523961661341853
NC,0.19930133593038765,Trust,0.24376470588235294
NC,0.19930133593038765,Housing Co-op,0.3089622641509434
NC,0.19930133593038765,Rollover as Business Start-Ups (ROB,0.21621621621621623
NC,0.19930133593038765,Tribal Concerns,0.1774193548387097
ND,0.19907244456406964,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
ND,0.19907244456406964,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
ND,0.19907244456406964,501(c)3 ¿ Non Profit,0.23292788047121923
ND,0.19907244456406964,501(c)6 ¿ Non Profit Membership,0.2139049311417148
ND,0.19907244456406964,Cooperative,0.25168035847647496
ND,0.19907244456406964,Corporation,0.24123045440235072
ND,0.19907244456406964,Employee Stock Ownership Plan(ESOP),0.19264069264069264
ND,0.19907244456406964,Independent Contractors,0.2340584714548803
ND,0.19907244456406964,Joint Venture,0.21835231078365708
ND,0.19907244456406964,Limited  Liability Company(LLC),0.21897257916502458
ND,0.19907244456406964,Limited Liability Partnership,0.22885657379050392
ND,0.19907244456406964,Non-Profit Childcare Center,0.22110888443553775
ND,0.19907244456406964,Non-Profit Organization,0.2231429630239644
ND,0.19907244456406964,Partnership,0.22952539899863086
ND,0.19907244456406964,Professional Association,0.22719674174037263
ND,0.19907244456406964,Qualified Joint-Venture (spouses),0.21711711711711712
ND,0.19907244456406964,Self-Employed Individuals,0.22844767536136557
ND,0.19907244456406964,Single Member LLC,0.21448708023546253
ND,0.19907244456406964,Sole Proprietorship,0.22882533058053223
ND,0.19907244456406964,Subchapter S Corporation,0.23394023148945217
ND,0.19907244456406964,Tenant in Common,0.2523961661341853
ND,0.19907244456406964,Trust,0.24376470588235294
ND,0.19907244456406964,Housing Co-op,0.3089622641509434
ND,0.19907244456406964,Rollover as Business Start-Ups (ROB,0.21621621621621623
ND,0.19907244456406964,Tribal Concerns,0.1774193548387097
NE,0.19941132507220033,"501(c) ¿ Non Profit except 3,4,6,19",0.14285714285714285
NE,0.19941132507220033,501(c)19 ¿ Non Profit Veterans,0.26031746031746034
NE,0.19941132507220033,501(c)3 ¿ Non Profit,0.23292788047121923
NE,0.19941132507220033,501(c)6 ¿ Non Profit Membership,0.2139049311417148
NE,0.19941132507220033,Cooperative,0.25168035847647496
NE,0.19941132507220033,Corporation,0.24123045440235072
NE,0.19941132507220033,Employee Stock Ownership Plan(ESOP),0.19264069264069264
NE,0.19941132507220033,Independent Contractors,0.2340584714548803
NE,0.19941132507220033,Joint Venture,0.21835231078365708
NE,0.19941132507220033,Limited  Liability Company(LLC),0.21897257916502458
NE,0.19941132507220033,Limited Liability Partnership,0.22885657379050392
NE,0.19941132507220033,Non-Profit Childcare Center,0.22110888443553775
NE,0.19941132507220033,Non-Profit Organization,0.2231429630239644
NE,0.19941132507220033,Partnership,0.22952539899863086
NE,0.19941132507220033,Professional Association,0.22719674174037263
NE,0.19941132507220033,Qualified Joint-Venture (spouses),0.21711711711711712
NE,0.19941132507220033,Self-Employed Individuals,0.22844767536136557
NE,0.19941132507220033,Single Member LLC,0.21448708023546253
NE,0.19941132507220033,Sole Proprietorship,0.22882533058053223
NE,0.19941132507220033,Subchapter S Corporation,0.23394023148945217
NE,0.19941132507220033,Tenant in Common,0.2523961661341853
NE,0.19941132507220033,Trust,0.24376470588235294
NE,0.19941132507220033,Housing Co-op,0.3089622641509434
NE,0.19941132507220033,Rollover as Business Start-Ups (ROB,0.21621621621621623
NE,0.19941132507220033,Tribal Concerns,0.1774193548387097
